Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64
09/24/2020 13:40:16;100;100;100;100;100;0.9760001;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;120;37;113;111;32;2343.75;25;39.0625;23.4375;35.9375;30.859375;51;52;49;51;52;3600.025;1600.01111;3700.02563;1600.01111;20.57161;15.1055145;0;100.000694;57.1804733;4.544121;3.40285873;34;135;405.000031;270;29;23;0;4;33;2048;782.34375;1265.65625;38.20038;37;18.48861
09/24/2020 13:40:17;100;100;100;100;100;0.984;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40.5;121;37;113;111;32;2343.75;26.5625;32.8125;28.125;20.3125;26.953125;49;52;48;49;52;3600.02441;3600.02441;3600.02441;3700.025;20.0429459;14.55865;0;100.000679;57.1822548;4.544262;3.40271759;34;135;405.000031;270;31;24;0;8;33;2048;782.34375;1265.65625;38.20038;37;18.48861
09/24/2020 13:40:18;100;100;100;100;100;0.968000054;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;121;37;113;111;32;2335.64014;23.4375;23.4375;23.4375;25;23.828125;48;52;48;49;52;3600.02515;1600.01123;1600.01123;3600.02515;19.94431;14.5106659;0;100.0007;57.17155;4.54341125;3.40356827;34;135;405.000031;270;28;24;0;3;33;2048;782.34375;1265.65625;38.20038;37;18.48861
09/24/2020 13:40:19;100;100;100;100;100;0.984;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40;120;37;114;111;32;2339.688;23.4375;37.5;21.875;37.5;30.078125;49;54;46;50;54;3600.02466;3700.02539;3600.02466;3600.02466;22.49603;17.005621;0;100.000687;57.11697;4.539074;3.40790558;34;135;405.000031;270;40;30;0;8;33;2048;782.34375;1265.65625;38.20038;37;18.48861
09/24/2020 13:40:20;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40;121;37;113;111;32;2335.64014;28.125;34.375;20.3125;25;26.953125;49;52;50;51;53;3600.02466;3600.02466;3600.02466;3600.02466;21.30267;15.7382689;0;100.000687;57.11265;4.53873062;3.408249;34;135;405.000031;270;62;40;0;12;33;2048;782.34375;1265.65625;38.20038;37;18.48861
09/24/2020 13:40:21;100;100;100;100;100;1.016;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;120;37;113;111;32;2335.64014;28.125;26.5625;26.5625;29.6875;27.734375;47;54;47;48;54;3600.025;3600.025;1600.01111;3700.02563;20.8297024;15.3805275;0;100.000694;57.2316475;4.54818726;3.39879227;34;135;405.000031;270;6;12;0;0;33;2048;781.59375;1266.40625;38.1637573;37;18.48861
09/24/2020 13:40:22;100;100;100;100;100;1.024;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;120;37;113;111;34;2343.75;18.75;20.3125;26.5625;25;22.65625;46;51;45;49;51;3700.02563;3600.025;1600.01111;3600.025;20.2992783;14.8322077;0;100.000694;57.26136;4.55054855;3.396431;34;135;405.000031;270;41;33;0;5;33;2048;781.59375;1266.40625;38.1637573;37;18.48861
09/24/2020 13:40:23;100;100;100;100;100;1.064;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;120;37;113;111;32;2343.75;17.1875;29.6875;29.6875;31.25;26.953125;49;53;47;49;53;3600.02417;3600.02417;3700.025;3600.02417;20.6774635;15.23;0;100.000671;57.2601128;4.55044937;3.39653015;34;135;405.000031;270;53;48;0;2;33;2048;788.78125;1259.21875;38.51471;37;18.48861
09/24/2020 13:40:24;100;100;100;100;100;0.960000038;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;120;37;114;111;32;2339.688;26.5625;25;28.125;26.5625;26.5625;50;53;50;52;53;3600.02515;1600.01123;3600.02515;3600.02515;20.19006;14.75126;0;100.0007;57.2882423;4.552685;3.39429474;34;135;405.000031;270;26;26;0;3;33;2048;781.34375;1266.65625;38.15155;37;18.48861
09/24/2020 13:40:25;100;100;100;100;100;0.952;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;121;37;113;111;32;2339.688;23.4375;29.6875;31.25;29.6875;28.515625;48;53;46;51;53;3600.02344;3600.02344;3600.02344;3600.02344;20.6100235;15.1669283;0;100.000648;57.348774;4.557495;3.38948441;34;135;405.000031;270;13;17;0;4;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:26;100;100;100;100;100;0.9760001;1.008;3.344;3.344;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;120;37;114;111;32;2343.75;20.3125;26.5625;12.5;21.875;20.3125;49;52;47;50;52;3600.02612;3700.02686;3600.02612;1600.0116;18.6263466;13.2492342;0;100.000725;57.3463249;4.55730057;3.389679;34;135;405.000031;270;7;14;0;2;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:27;100;100;100;100;100;1.072;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40;120;37;114;111;32;2343.75;25;31.25;29.6875;37.5;30.859375;48;55;46;52;55;3600.02515;3600.02515;3600.02515;3600.02515;21.0489559;15.6151123;0;100.000694;57.24917;4.54957962;3.3974;34;135;405.000031;270;9;15;0;4;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:28;100;100;100;100;100;1.064;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;44.5;40;120;37;113;111;32;2339.688;37.5;39.0625;48.4375;39.0625;41.015625;49;52;46;47;52;1600.01062;1600.01062;3600.024;3600.024;23.092289;17.59231;0;100.000664;57.22118;4.54735565;3.39962387;34;135;405.000031;270;9;15;0;2;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:29;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;120;37;114;111;32;2343.75;29.6875;32.8125;31.25;29.6875;30.859375;48;54;46;49;54;3600.025;3600.025;3600.025;3800.02637;21.285593;15.8434143;0;100.000694;57.21912;4.54719162;3.399788;34;135;405.000031;270;10;15;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:30;100;100;100;100;100;0.944000065;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;121;37;113;111;32;2351.91626;18.75;18.75;14.0625;18.75;17.578125;48;54;46;47;54;3600.02466;1600.011;3600.02466;1600.011;18.31005;12.9288864;0;100.000687;57.21734;4.54705048;3.399929;34;135;405.000031;270;9;14;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:31;100;100;100;100;100;1.072;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40;120;37;114;111;32;2347.82617;32.8125;28.125;23.4375;28.125;28.125;49;51;45;48;51;3600.02466;3700.02539;1600.011;3600.02466;20.41734;15.0401316;0;100.000687;57.2232475;4.54751968;3.39945984;34;135;405.000031;270;11;16;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:32;100;100;100;100;100;1.056;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;120;37;113;111;34;2351.91626;25;31.25;21.875;28.125;26.5625;49;52;46;50;52;3600.025;1600.011;3800.02612;3600.025;19.7590733;14.3348532;0;100.000687;57.17923;4.54402161;3.402958;34;135;405.000031;270;8;14;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:33;100;100;100;100;100;1.024;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43;40;120;37;113;111;32;2347.82617;32.8125;20.3125;26.5625;32.8125;28.125;49;51;45;48;51;3600.025;3600.025;3600.025;3600.025;20.8194141;15.3721132;0;100.000687;57.18173;4.54422;3.40275955;34;135;405.000031;270;14;16;0;5;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:34;100;100;100;100;100;0.9760001;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;42.5;40;121;37;113;111;32;2347.82617;26.5625;21.875;20.3125;25;23.4375;47;51;47;48;51;3600.02466;1600.011;3600.02466;3600.02466;19.0993023;13.7316952;0;100.000687;57.18019;4.544098;3.40288162;34;135;405.000031;270;3;12;0;1;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:35;100;100;100;100;100;1.056;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44;40;120;37;113;111;32;2347.82617;28.125;20.3125;25;39.0625;28.125;48;51;47;49;51;3600.02515;3600.02515;3600.02515;3600.02515;21.0163441;15.584918;0;100.000694;57.1680946;4.5431366;3.403843;34;135;405.000031;270;16;19;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.48861
09/24/2020 13:40:36;100;100;100;100;100;0.984;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;120;37;114;111;34;2347.82617;20.3125;26.5625;18.75;21.875;21.875;48;54;45;48;54;3600.02466;3600.02466;3600.02466;3600.02466;19.7347717;14.3424263;0;100.000687;57.1537857;4.542;3.40497971;34;135;405.000031;270;13;17;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.4885178
09/24/2020 13:40:37;100;100;100;100;100;1.008;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;43.5;40;120;37;113;111;32;2347.82617;32.8125;26.5625;26.5625;23.4375;27.34375;52;53;49;51;53;1600.01086;1600.01086;3600.02466;1600.01086;21.1427841;15.7038717;0;100.000679;57.1504745;4.5417366;3.405243;34;135;405.000031;270;7;13;0;3;33;2048;782.40625;1265.59375;38.20343;37;18.4885178
09/24/2020 13:40:38;100;100;100;100;100;1.064;1.008;3.328;3.31200027;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40;121;37;114;111;32;2347.82617;39.0625;39.0625;25;23.4375;31.640625;49;52;47;48;51;3700.02563;3700.02563;1600.011;1600.011;21.64203;16.1900768;0;100.000687;57.16257;4.542698;3.40428162;34;135;405.000031;270;11;15;0;4;33;2048;782.40625;1265.59375;38.20343;37;18.4885178
09/24/2020 13:40:39;100;100;100;100;100;1.072;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40;120;37;113;111;32;2343.75;42.1875;34.375;32.8125;34.375;35.9375;53;57;53;55;57;3600.02539;3600.02539;3600.02539;3600.02539;22.5681019;17.0782757;0;100.0007;57.2904472;4.55286026;3.39411926;34;135;405.000031;270;23;22;0;3;33;2048;775.085938;1272.91406;37.845993;37;18.4885178
09/24/2020 13:40:40;100;100;100;100;100;1.03200006;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;121;37;114;111;32;2351.91626;45.3125;51.5625;48.4375;46.875;48.046875;50;54;48;50;54;1600.01074;3600.02417;3600.02417;3600.02417;26.7107944;20.9576645;0;100.000671;57.7981644;4.59320831;3.35377121;35;901.451538;2505.58423;1802.90308;14;7;0;4;33;2048;769.03125;1278.96875;37.550354;37;18.4885178
09/24/2020 13:40:41;100;100;100;100;100;1.08;1.008;3.31200027;3.31200027;1.03200006;0.792000055;3.3920002;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;48;40;121;37;113;111;32;2343.75;67.1875;56.25;56.25;68.75;62.109375;50;55;51;53;56;3600.02319;3600.02319;3600.02319;3600.02319;30.6821117;24.80029;0;100.000641;57.8288841;4.59564972;3.3513298;35;901.451538;2505.58423;1802.90308;23;11;0;6;33;2048;780.3242;1267.67578;38.10177;37;18.4885178
09/24/2020 13:40:42;100;100;100;100;100;1.08;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;120;37;113;111;32;2343.75;59.375;57.8125;42.1875;46.875;51.5625;50;55;51;51;55;3600.026;1600.0116;3600.026;3600.026;27.30166;21.4903088;0;100.000725;58.0266037;4.61136246;3.335617;35;901.451538;2505.58423;1802.90308;10;6;0;3;33;2048;781.4961;1266.50391;38.15899;37;18.4885178
09/24/2020 13:40:43;100;100;100;100;100;1.08;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40;120;37;113;111;34;2343.75;42.1875;42.1875;35.9375;39.0625;39.84375;49;54;50;51;56;3600.02515;3600.02515;3600.02515;3600.02515;26.0609837;20.3804;0;100.000694;58.1712341;4.622856;3.32412338;35;901.451538;2505.58423;1802.90308;9;5;0;3;33;2048;790.3711;1257.62891;38.59234;37;18.4885178
09/24/2020 13:40:44;100;100;100;100;100;0.992000043;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;120;37;114;111;32;2347.82617;43.75;48.4375;40.625;46.875;44.921875;49;55;50;52;55;3600.02466;3600.02466;3600.02466;3600.02466;26.1923847;20.4671116;0;100.000687;58.2073822;4.62572861;3.321251;35;901.451538;2505.58423;1802.90308;7;4;0;3;33;2048;783.5586;1264.44141;38.259697;37;18.4885178
09/24/2020 13:40:45;100;100;100;100;100;1.08;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;120;37;114;111;32;2343.75;51.5625;46.875;54.6875;57.8125;52.734375;51;57;51;52;57;3600.025;3600.025;3600.025;3600.025;28.3016624;22.5679741;0;100.000694;58.29326;4.632553;3.31442642;36;901.451538;2505.58423;1802.90308;12;7;0;3;33;2048;823.207031;1224.793;40.1956558;37;18.4885178
09/24/2020 13:40:46;100;100;100;100;100;1.08;1.008;3.31200027;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;47;40;120;37;113;111;32;2347.82617;51.5625;62.5;48.4375;62.5;56.25;50;56;50;53;55;3600.025;3600.025;3600.025;1600.011;28.6123123;22.83919;0;100.000687;58.3608437;4.637924;3.30905533;35;901.451538;2505.58423;1802.90308;15;5;0;8;33;2048;821.707031;1226.293;40.1224136;37;18.4885178
09/24/2020 13:40:47;100;100;100;100;100;1.04000008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;120;37;113;111;32;2339.688;42.1875;46.875;39.0625;39.0625;41.796875;50;52;47;50;52;3800.02441;3700.02368;3600.02319;3600.02319;26.5888214;20.8464432;0;100.000641;58.2272072;4.627304;3.31967545;35;901.451538;2505.58423;1802.90308;11;5;0;4;33;2048;823.269531;1224.73047;40.1987076;37;18.4885178
09/24/2020 13:40:48;100;100;100;100;100;1.064;1.008;3.344;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.112;0.120000005;45.5;40;120;37;113;111;32;2343.75;48.4375;48.4375;50;43.75;47.65625;51;56;51;53;55;3600.025;3600.025;3600.025;3600.025;26.2629776;20.5505085;0;100.000687;58.1948051;4.624729;3.32225037;35;901.451538;2505.58423;1802.90308;23;9;0;8;33;2048;829.222656;1218.77734;40.4893875;37;18.4885178
09/24/2020 13:40:49;100;100;100;100;100;1.056;1.008;3.328;3.31200027;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40;121;37;114;111;32;2339.688;56.25;29.6875;40.625;32.8125;39.84375;49;54;49;52;54;1600.012;3600.027;1600.012;3600.027;25.1343346;19.5004787;0;100.000748;58.40241;4.64122772;3.3057518;35;901.451538;2505.58423;1802.90308;12;5;6;7;33;2048;885.226563;1162.77344;43.2239532;37;18.4885178
09/24/2020 13:40:50;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;121;37;113;111;32;2339.688;50;56.25;54.6875;64.0625;56.25;51;53;52;51;54;3600.02466;3600.02466;3600.02466;3600.02466;28.8709888;23.0622082;0;100.000687;58.3714066;4.63876343;3.308216;35;901.451538;2505.58423;1802.90308;11;7;14;5;33;2048;884.164063;1163.83594;43.1720734;37;18.4885178
09/24/2020 13:40:51;100;100;100;100;100;1.0480001;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40;121;37;113;111;32;2343.75;35.9375;40.625;34.375;37.5;37.109375;50;55;47;51;56;3600.024;3600.024;3600.024;3600.024;24.8454475;19.1502037;0;100.000664;58.202774;4.6253624;3.32161713;35;324.000031;405.000031;648.000061;38;41;21;9;33;2048;879.101563;1168.89844;42.92488;37;18.4885178
09/24/2020 13:40:52;100;100;100;100;100;1.056;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;44.5;40;120;37;113;111;32;2339.688;45.3125;40.625;37.5;29.6875;38.28125;50;56;51;50;55;3600.02539;3600.02539;3700.02612;3600.02539;24.3558788;18.6723347;0;100.00071;58.12184;4.618931;3.32804871;35;324.000031;405.000031;648.000061;46;47;27;12;33;2048;879.101563;1168.89844;42.92488;37;18.4885178
09/24/2020 13:40:53;100;100;100;100;100;0.984;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40;120;37;114;111;32;2339.688;40.625;42.1875;29.6875;46.875;39.84375;50;56;52;52;57;3600.02417;3700.025;3600.02417;3600.02417;24.6210155;18.97412;0;100.000671;58.00395;4.609562;3.3374176;35;324.000031;405.000031;648.000061;37;40;32;10;33;2048;878.851563;1169.14844;42.912674;37;18.4885178
09/24/2020 13:40:54;100;100;100;100;100;1;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;121;37;113;111;32;2347.82617;40.625;45.3125;40.625;37.5;41.015625;51;55;50;52;55;3600.02563;3600.02563;3600.02563;1600.01135;26.2217484;20.4646759;0;100.00071;58.1337471;4.619877;3.32710266;35;180.000015;405.000031;360.000031;47;42;36;11;33;2048;879.101563;1168.89844;42.92488;37;18.4885178
09/24/2020 13:40:55;100;100;100;100;100;1.072;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45;40;121;37;113;111;32;2347.82617;42.1875;42.1875;42.1875;43.75;42.578125;52;56;51;53;58;3800.02515;3700.02466;3600.024;3600.024;25.01282;19.2879524;0;100.000664;57.9649239;4.60646057;3.340519;35;180.000015;405.000031;360.000031;48;44;38;11;33;2048;878.914063;1169.08594;42.9157257;37;18.4885178
09/24/2020 13:40:56;100;100;100;100;100;1.072;1.008;3.328;3.31200027;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46.5;40;120;37;114;111;32;2347.82617;45.3125;40.625;34.375;35.9375;39.0625;52;55;50;52;55;1600.01086;1600.01086;3600.02441;3700.02515;26.0407963;20.2985;0;100.000679;58.019455;4.610794;3.33618546;34;135;405.000031;270;38;39;40;9;33;2048;878.414063;1169.58594;42.89131;37;18.4885178
09/24/2020 13:40:57;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40;120;37;113;111;32;2343.75;46.875;48.4375;29.6875;48.4375;43.359375;52;56;51;54;57;3600.02539;3700.02612;3700.02612;3600.02539;25.9240627;20.1777573;0;100.0007;58.0625572;4.61421967;3.33275986;35;135;405.000031;270;43;37;41;9;33;2048;878.414063;1169.58594;42.89131;37;18.4885178
09/24/2020 13:40:58;100;100;100;100;100;1;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46.5;40;120;37;113;111;32;2343.75;51.5625;46.875;39.0625;48.4375;46.484375;50;57;48;52;57;1600.01111;3600.02515;3600.02515;3600.02515;26.8281879;21.055418;0;100.000694;58.086895;4.61615372;3.33082581;35;901.451538;2505.58423;1802.90308;95;27;41;8;33;2048;887.039063;1160.96094;43.3124542;37;18.4885178
09/24/2020 13:40:59;100;100;100;100;100;1.08;1.008;3.31200027;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;49;40;121;37;113;111;32;2339.688;70.3125;70.3125;56.25;57.8125;63.671875;54;60;54;56;60;3600.02344;3600.02344;3600.02344;3600.02344;32.2846375;26.36873;0;100.000656;58.1380653;4.62022;3.32675934;35;901.451538;2505.58423;1802.90308;17;11;38;5;33;2048;880.976563;1167.02344;43.0164337;37;18.4885178
09/24/2020 13:41:00;100;100;100;100;100;1.008;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;48;40;120;37;113;111;32;2339.688;76.5625;75;70.3125;73.4375;73.828125;52;56;52;54;56;3600.02344;3600.02344;3600.02344;3600.02344;32.8548126;26.8736629;0;100.000648;58.5079231;4.64961243;3.297367;35;901.451538;2505.58423;1802.90308;12;7;36;6;33;2048;877.3164;1170.68359;42.8377151;37;18.4885178
09/24/2020 13:41:01;100;100;100;100;100;1.04000008;1.008;3.328;3.328;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46.5;40;120;37;114;111;32;2343.75;42.1875;45.3125;35.9375;40.625;41.015625;53;57;53;55;57;3600.02759;3600.02759;3600.02759;1600.01233;26.31855;20.5884285;0;100.000771;58.4853554;4.64781952;3.29916;36;901.451538;2505.58423;1802.90308;12;7;35;5;33;2048;877.3789;1170.62109;42.8407669;37;18.4885178
09/24/2020 13:41:02;100;100;100;100;100;1.024;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;45.5;40.5;120;37;114;111;32;2343.75;45.3125;45.3125;28.125;46.875;41.40625;53;55;52;56;56;3600.02246;3600.02246;3600.02246;3600.02246;25.1445141;19.4562912;0;100.000626;58.41864;4.642517;3.30446243;35;324.000031;405.000031;648.000061;27;35;37;7;33;2048;877.3789;1170.62109;42.8407669;37;18.4885178
09/24/2020 13:41:03;100;100;100;100;100;1.08;1.008;3.328;3.31200027;1.03200006;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;47.5;40.5;120;37;113;111;34;2347.82617;53.125;54.6875;46.875;51.5625;51.5625;52;59;53;56;58;3600.02637;3600.02637;3600.02637;3600.02637;28.187479;22.4346676;0;100.000732;58.3366;4.635998;3.31098175;35;324.000031;405.000031;648.000061;26;34;38;7;33;2048;877.3789;1170.62109;42.8407669;37;18.4885178
09/24/2020 13:41:04;100;100;100;100;100;1.088;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;47;40.5;120;37;113;111;32;2343.75;48.4375;50;53.125;43.75;48.828125;53;57;52;55;57;3600.025;3600.025;3600.025;3600.025;28.6842747;22.9326248;0;100.000694;58.3163;4.634384;3.31259537;34;202.500015;405.000031;405.000031;41;41;40;9;33;2048;877.3789;1170.62109;42.8407669;37;18.4885178
09/24/2020 13:41:05;100;100;100;100;100;1.09600008;1.008;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;48;40.5;120;37;113;111;34;2339.688;56.25;53.125;57.8125;45.3125;53.125;55;58;53;57;59;3600.025;3600.025;3600.025;3600.025;31.2221413;25.41407;0;100.000694;58.24871;4.629013;3.31796646;35;202.500015;405.000031;405.000031;41;41;41;9;33;2048;877.3789;1170.62109;42.8407669;37;18.4885178
09/24/2020 13:41:06;100;100;100;100;100;1.03200006;1;3.328;3.328;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;48;40.5;121;37;114;111;32;2339.688;62.5;50;48.4375;59.375;55.078125;52;56;52;55;57;3600.025;3600.025;3600.025;3600.025;29.919281;24.1480331;0;100.000694;58.2337341;4.627823;3.31915665;35;202.500015;405.000031;405.000031;44;42;41;9;33;2048;877.3789;1170.62109;42.8407669;37;18.4886169
09/24/2020 13:41:07;100;100;100;100;100;1.064;1.008;3.328;3.31200027;1.04000008;0.792000055;3.37600017;3.29600024;1.0480001;0.144000009;0.120000005;0.120000005;0.120000005;0.120000005;46.5;40.5;121;37;113;111;32;2339.688;53.125;51.5625;42.1875;46.875;48.4375;50;56;51;53;56;3600.02515;3600.02515;3700.026;3600.02515;27.9188633;22.1302223;0;100.0007;58.2548065;4.62949753;3.317482;35;135;405.000031;270;54;43;42;11;33;2048;877.3789;1170.62109;42.8407669;37;18.4886169
